Game_Hashkey,Year,Round,Team,Opponent,Ground,Team_Result,Disposals_diff,Kicks_diff,Marks_diff,Handballs_diff,HitOuts_diff,Tackles_diff,Rebounds_diff,Inside50_diff,Clearances_diff,Clangers_diff,Frees_diff,FreesAgainst_diff,ContestedPossessions_diff,UncontestedPossessions_diff,ContestedMarks_diff,MarksInside50_diff,OnePercenters_diff,Bounces_diff,GoalAssists_diff
6f5f884f182a8f4f99ef57e051a960e252091dc765abb995c7f1861c109c33cb,2014,R17,BL,WC,Gabba,0,12,-20,8,32,-18,2,-6,7,-8,2,7,-7,-20,35,3,3,4,-1,0
911f9b571530b0bdb1b51b4857619b70379bfa8409eead94218e0ee0608d006b,2014,R17,RI,PA,Docklands,1,-11,32,-20,-43,8,8,-1,10,9,-5,1,-1,33,-43,6,4,2,-9,1
a059fa66262b58ff7a27d9a23567c67f67b3d230da31f0efba4537df001804f4,2014,R17,ES,CW,M.C.G.,1,87,75,72,12,-7,18,8,2,10,-7,3,-3,20,63,14,12,-2,-10,5
276d945f534bf0118afcb04331e766a8c4c89a382ed8413b7d5dc1eedbc7d164,2014,R17,FR,GW,Subiaco,1,1,31,12,-30,25,-13,-16,28,16,1,-1,1,34,-24,4,6,7,-4,9
870aa4fcc8d51f90df818827b6cf5cbdbedf1c00a89cd787790a684a8bfafd34,2014,R18,CA,NM,Docklands,1,32,55,44,-23,-16,3,9,-7,-1,-4,8,-8,11,29,5,6,4,-10,-2
0568ea45d792620fc70c0f930b07d24301c1ab3b6639ee12836dbd9395426268,2014,R18,SK,FR,Docklands,1,121,100,72,21,13,-5,-9,17,9,-16,3,-3,19,101,-1,6,4,1,9
f679e21449ef58e6093f1c944753152c01f89d35b2361ac0250cef8747900b1f,2014,R18,GW,GE,Sydney Showground,0,-50,-3,1,-47,-11,0,4,-2,12,2,0,0,1,-50,1,0,9,1,-4
511a7641bd8e6f946da95bb2daec2e922c56f36cb2f8772bac2190d316731a7b,2014,R18,PA,ME,Adelaide Oval,1,-19,24,7,-43,-7,31,-6,4,-2,2,4,-4,7,-28,-4,1,0,14,2
24b7fb7fae198e2647c1109950caba8ec6c0e55d3bc73ae70cf5c3e346d85953,2014,R18,WB,ES,Docklands,0,12,-19,-24,31,-2,-17,10,-11,-4,-10,-1,1,18,-2,-6,-5,3,-3,0
34647139b20794c5463f484332a604c4524a23d50ece09970ec1abe490d256a0,2014,R18,WC,RI,Subiaco,0,-11,-12,9,1,40,27,-1,-5,-9,-10,6,-6,-28,10,-2,0,3,-4,2
89e9756808be35fe44925e94f94f089fb51e5aeb012570031777d43115fb96a2,2014,R18,BL,GC,Gabba,1,127,71,47,56,6,-20,-14,30,21,-20,8,-8,22,111,-6,1,12,0,7
732d0c9e8af134905b90904ea7a7fe8f2149fe820cc0b6c1ce77c786e9b1d9d2,2014,R18,CW,AD,M.C.G.,0,-12,5,-2,-17,-17,9,-3,1,6,13,-2,1,3,-16,-2,-2,-2,-8,-2
1bfa8f06ec84709cc57e529828be89940e3d6606fd37c09aba771652f913f011,2014,R19,FR,CA,Subiaco,1,-4,-34,-6,30,52,4,-9,7,-1,3,-8,8,-3,3,6,5,0,-2,5
f2fc6b1938b79b290164d96fd0d791cb9d09c677b152b82c6a903e3dcd46cb25,2014,R19,SW,ES,S.C.G.,1,58,49,43,9,9,-2,4,2,-7,-14,13,-13,14,38,1,0,-4,5,-1
a98fe28fe934b30fd13b2eda520bba6bbcfb7bf8f23d924434148c6d12d38043,2014,R19,AD,WC,Adelaide Oval,0,-3,-14,-12,11,1,-6,-2,-5,0,4,-4,4,6,-11,-5,-7,-13,-2,-3
0a3bd1863b18dc63b7f54b868384cdfac98fa99aadb8c9b5ed636ad89c4cc0fe,2014,R19,RI,GW,M.C.G.,1,0,24,4,-24,2,-23,-7,13,1,-3,5,-5,30,-29,2,2,-8,3,4
a8dd163ed17331adfec45452817a855bbbcddd37e914ebb57ee31299773e968c,2014,R19,NM,GE,Docklands,0,-17,-23,-11,6,10,-5,-4,2,1,3,5,-5,10,-16,-1,-4,-3,1,-3
ff9c02f24e28948f27a6c170234177ffe81ffc876e0e8899f453974a2afa1cc6,2014,R19,GC,SK,Carrara,1,12,-12,-23,24,-24,-12,6,2,-1,-8,4,-4,16,3,-3,8,7,0,3
3b08fb90dc4793b9da9f8b35beba68fa269afaf67dc669554020cd528d0bdddf,2014,R19,ME,BL,Docklands,0,6,-19,-31,25,4,-10,20,-26,-9,3,6,-6,28,-17,-2,1,-7,-3,-6
a9ae897f66653e7b35828cc6cd1a97a3713fd078b7cda3b3873e92aef9bbd515,2014,R19,HW,WB,York Park,1,55,14,0,41,1,-6,-6,12,10,-2,2,-2,28,30,-1,3,-4,10,8
7b38649ccedfdfc674ad6c55a50c439154993557f87340c8b424a9b74171612f,2014,R19,CW,PA,M.C.G.,1,-7,46,25,-53,2,7,0,4,2,-4,1,-1,10,-18,1,2,1,-8,-1
9fee0bd453104b6f527314781b992a96c6b6a427380aca957b81506c4a7f56a3,2014,R20,RI,ES,M.C.G.,1,-38,0,-1,-38,-15,20,25,-12,10,-11,6,-6,-9,-43,1,-7,-9,5,2
175e4287ddcb35bd04401fea8baacaf9c0f32b0ebf9eb5fb3191c5dbd8919505,2014,R20,GW,NM,Manuka Oval,0,-48,-43,-9,-5,-7,-2,9,-21,-7,5,2,-2,-19,-29,-4,-13,-5,-12,-10
45cdbad66dcbd50af65efda1e147036a98b9d18ae7a16f27e3fc451ccf4bfc36,2014,R20,CA,GC,Docklands,1,39,52,19,-13,22,-6,1,8,4,-3,1,-1,21,13,-3,4,-1,-2,2
155c8dabcb161a9816af1191231142f3a6438a2541046067847fffef4292e49f,2014,R20,HW,ME,M.C.G.,1,59,28,6,31,2,-13,-2,11,-5,1,0,0,7,47,-4,4,6,18,6
6c765780a05a21346b7e6756de3795c26f02fc6755861271f0f7faa8a4138f0f,2014,R20,GE,FR,Kardinia Park,1,12,26,42,-14,-19,17,-9,1,-22,-19,17,-18,-9,30,13,-1,9,4,-2
a993dc8fb0b297473ed74926dab778b6a9ade5fb194a3abc55943b24baeb612e,2014,R20,PA,SW,Adelaide Oval,0,11,8,23,3,13,-9,2,-8,4,-9,9,-9,15,16,2,-1,-7,7,-7
a222a5eacfdf9f2e78388194319f8ce36cf6e67983b7002376aa297001c5ed07,2014,R20,BL,AD,Gabba,0,-21,-62,-6,41,-15,-15,-11,-11,-17,7,-8,8,-31,3,1,-11,0,1,-10
1f441b2fa2b5d41a7a24e664f8847b6264be8d962eff0bd517fb4c4ef76ef4ed,2014,R20,SK,WB,Docklands,0,-41,-2,19,-39,-7,23,2,-4,1,-13,11,-11,-16,-22,-1,-2,0,-2,0
47cf16fb4fc48b59f02d8243034fdfcd46713bd182a00931694c02d25b55f10e,2014,R20,WC,CW,Subiaco,1,85,59,36,26,24,-12,0,11,6,-23,17,-17,27,56,0,2,2,-9,4
e5937224a476f5ac2e7ea4dd06ab9919733f69ee43b1d11dc7e21319f0910969,2014,R21,CA,GE,Docklands,0,-35,-1,-9,-34,-5,2,11,-8,8,-20,6,-6,7,-48,1,-12,-4,-1,-2
cc598073c49765b48c7d3c71287c2bf67248cf4348b3ca5b2d219680511e691e,2014,R21,SW,SK,S.C.G.,1,19,-11,-9,30,3,12,-17,28,0,-1,0,0,2,21,7,11,12,2,8
d2bd0f47abf915b70c911a5636112cc1083ee93b2f033f5eb0acd4155323e942,2014,R21,GC,PA,Carrara,0,-71,-35,-14,-36,-27,2,27,-33,-2,0,0,0,-24,-41,-3,-4,4,-1,-1
494f0370d783274afeeca71abf498f7d4bf43c1b99ab3d76283f59a844474ed6,2014,R21,ES,WC,Docklands,1,108,19,-20,89,-21,-3,-4,6,-1,2,8,-8,28,72,-3,-4,-12,-2,-1
2ef268470b8c6862693049828ec9229feae3f5f1c6add48152feece10f64e1ac,2014,R21,CW,BL,M.C.G.,0,-112,-40,-22,-72,8,0,7,-15,-12,18,-8,8,-16,-94,3,-4,9,1,-6
5ad5396e74439343e70c2be72a0afda7645e4cfbb7b815cc4899c495b686c774,2014,R21,NM,WB,Docklands,1,60,60,55,0,-14,13,4,9,9,1,8,-8,-2,51,5,7,3,3,9
027ea432496491d9f205ac34fcd3f2bd72bd59537733cce539e48fb0eaedf1ff,2014,R21,ME,GW,M.C.G.,0,-54,-63,-41,9,16,-5,-13,3,4,-2,4,-4,7,-57,2,4,-11,-22,-5
587c8b66064eac802376ad65ed692ecfb38d10ccb8e5e997b2f1dfede7578699,2014,R21,FR,HW,Subiaco,1,38,4,-8,34,14,-3,-12,14,-1,-2,7,-7,31,-4,8,-1,-12,-2,0
1f84135ad3a09a5a270666eb89efc83b3025ddc2535d8d41371bb32758d31df4,2014,R22,PA,CA,Adelaide Oval,1,104,30,31,74,15,-2,-5,30,1,-6,-3,3,3,101,0,14,1,29,11
942b1ce39e4729b5e6a3c55e56fee39c03daa8b3472719a0a359fa24758cf8b9,2014,R22,NM,AD,Bellerive Oval,1,69,32,6,37,-4,-14,4,-2,-2,6,-5,5,11,68,-4,0,-12,2,-2
a83d4d0df2e27540b544aaf7050772eabb166625962cede712866f49a12dac12,2014,R22,ES,GC,Docklands,1,43,38,32,5,28,16,-6,10,-4,-7,10,-10,5,39,10,2,1,-4,1
0ca0f0331026ad7243b7cee279797e6d0865b3cf90e988d10dd7524ef4d2084f,2014,R22,GW,CW,Sydney Showground,0,54,25,11,29,7,11,14,-12,9,1,3,-3,12,44,-1,-1,20,4,-2
c7ed59451edde2b94fececd66876f57667b958109ab2d9d8d3210959134c0409,2014,R22,HW,GE,M.C.G.,1,-67,9,5,-76,17,15,5,2,-3,-14,1,-1,-8,-64,1,6,0,5,1
b670b0edb16902bd37c6f9ff2301a0c1f9fe496b931b29e48feffde3eb7e7d8b,2014,R22,WC,ME,Subiaco,1,-24,35,34,-59,-7,22,-10,22,3,-10,12,-12,-13,-18,0,10,9,10,10
ef5ec297dec9a786967ca1e69ee272a42b4bc877223c0ebbb8358b7e4ac87ec2,2014,R22,BL,FR,Gabba,0,26,-43,-11,69,-10,-14,1,-10,-5,8,0,0,-13,34,2,-9,3,-1,-8
f14f6441e93ba59485deb4473f7a754fbe913b17dff8ef1000af6c42dd990d59,2014,R22,WB,SW,Docklands,0,-8,1,12,-9,-31,-15,-6,-9,-14,-4,2,-4,4,-1,-2,-10,-13,3,-6
a75e95a49efdceba2880f0f2faece163e5d668b60000fbee7a370267645f80fe,2014,R23,CW,HW,M.C.G.,0,-171,-75,-66,-96,-3,-4,2,-11,-5,1,5,-5,-14,-167,7,-7,-3,2,-10
943f01f5aa0a11a4acfa729f1024404e6e978898ca1635d2ca6441b9c723786c,2014,R23,FR,PA,Subiaco,1,12,14,15,-2,21,-11,16,-14,-8,11,-3,3,2,13,-1,-3,-11,-9,2
d126a41e7973b33b35a20a483cecb88d829f7dd76482546be78bdcbfc539d963,2014,R23,SW,RI,Stadium Australia,0,6,2,10,4,-18,31,0,0,-9,-2,6,-7,-16,9,-4,1,-6,2,2
6267d1e1490c9a0ccc40a12ccde5b769dd289d48a9bcdefc2b75bfcad9b06b75,2014,R23,GE,BL,Kardinia Park,1,53,44,22,9,-29,19,-6,23,10,-10,4,-4,13,43,5,9,-16,-6,9
9f923f9b3a2fa3ce46e5a587c6b5ec9656c47c97fd4721499a412c5a79676fae,2014,R23,NM,ME,Docklands,1,-58,-6,-9,-52,6,16,10,-1,3,3,-6,6,-17,-43,1,3,15,11,-1
fde61e04a02a4c81ddcb76df2099794614d75c15705aa9cf68166cee00b6ff18,2014,R23,GC,WC,Carrara,0,25,-4,-8,29,-30,2,5,-12,-8,4,0,0,10,24,-1,-2,10,-12,-8
60362dd57a5741820c5f8356ea21cd651d96806c8b390cfeac3fc8af44735f55,2014,R23,AD,SK,Adelaide Oval,1,50,34,3,16,20,-23,7,8,9,-7,9,-9,30,19,-3,6,3,3,7
55a7cee7dff15b32418be84d4ecc316f283fc3d0dcea90ab88cf5a8ceb815e19,2014,R23,WB,GW,Docklands,0,25,1,-11,24,10,-16,-21,23,17,-2,4,-4,11,16,2,9,-14,0,-2
726d3b34caff6dc0fe2cd3c4cc8de2e7d282800af29e713cfa07e39ef2856bca,2014,QF,HW,GE,M.C.G.,1,56,45,33,11,9,22,7,4,-4,4,2,-2,8,43,3,5,22,7,3
f20ff5fda062c3063be4c0b94d63f7c1e2b80b9e33fe3c6a674607cbc09e9e17,2014,QF,SW,FR,Stadium Australia,1,42,5,-6,37,-24,-1,1,7,-3,-8,8,-8,-2,31,-6,4,23,4,2
9a4462a6c9a716247e336a060073f09411ecdc34a3234147321ebe6db465156d,2014,EF,NM,ES,M.C.G.,1,19,27,51,-8,8,-7,-4,6,1,2,-4,4,-3,23,5,-3,4,0,1
783fddd6984a96033ae154d130f8ef645cd3186de77775bf3744e3a3da8f2be1,2014,EF,PA,RI,Adelaide Oval,1,17,38,21,-21,13,-6,-8,16,7,3,-6,6,2,12,-5,15,6,4,10
16735546f1b40e8e2979ad45b1c826ba72793d83a009676f54c18bdd35afeb87,2014,SF,GE,NM,M.C.G.,0,-80,-30,-5,-50,-24,-10,-3,0,2,7,1,-1,4,-78,13,9,0,-15,3
3e296649a0ec3c9d601bd5cf2b443c7044c6c4041ac95b72f5d7d7c82c71d0f1,2014,SF,FR,PA,Subiaco,0,-15,-12,-14,-3,25,-9,5,-5,1,-11,-3,3,-2,-11,-1,2,1,-4,1
9b6b6b3de415024ddf2cf0ca3c6f6950db381b0ad94e039a421fc28bbc58bde7,2014,PF,SW,NM,Stadium Australia,1,27,27,13,0,12,11,-11,25,-7,-9,-4,4,5,21,13,18,13,8,10
7691a20bd10bd5068ccf4cf1f0977be6db5a46518df8ae7e91ddb076bef30b3c,2014,PF,HW,PA,M.C.G.,1,14,15,6,-1,19,5,7,-6,14,1,-4,4,-14,24,-11,-6,-9,-7,1
8ef0c481eb52edd26bdf416660ab39a603cf815b5a64c85f0074bfcabffc6c5a,2014,GF,SW,HW,M.C.G.,0,-144,-78,-38,-66,8,-6,10,-20,-2,4,0,0,-10,-137,14,-8,-14,-17,-5
c1a6a0e93e2c983659a249fb57fcbc0ba717cb6d824ab40f9312eedcd78579ca,2015,R01,CA,RI,M.C.G.,0,-30,-4,-7,-26,-5,6,2,-8,11,2,0,0,6,-28,-6,-1,3,-19,-1
52b5ba3acc0cdcb3e3f991e80fa711932a782aaa444b4906fd0f3afc254c4049,2015,R01,ME,GC,M.C.G.,1,46,24,18,22,-11,13,-1,5,-9,-9,5,-5,14,33,5,-5,-8,-3,3
3a10f58e4962823acfe872b5c563f99dc71a57ef72cf1bc3237f750c0ad431d9,2015,R01,SW,ES,Stadium Australia,1,35,-13,-10,48,18,-6,-13,16,-4,1,-1,1,26,21,4,3,2,-1,1
864a0b051b936ac94e9dd5908c99cafd980ee89924675264a7cf75a7120cabdb,2015,R01,BL,CW,Gabba,0,18,18,35,0,11,-9,9,-11,1,0,4,-4,-13,32,-4,-8,-2,-1,-2
45db83074edcb282788d0d8185c1ed690a874ca994c854d01397cd80fe7f4d16,2015,R01,WB,WC,Docklands,1,-8,20,-9,-28,-11,18,-15,18,16,-3,1,-1,19,-22,-2,0,-2,1,-9
6f2c594a1f123274262e011b6b83f36ee3e200d6937c6a90cbfae6bb4d06757f,2015,R01,SK,GW,Docklands,0,-21,12,4,-33,-14,7,-4,0,3,5,-5,5,6,-18,0,1,-10,-2,0
18215442c67688c6341220a80ee82b4de5e5ebe7fbcca57f5eca133749849cdc,2015,R01,AD,NM,Adelaide Oval,1,50,69,42,-19,-9,7,2,16,13,2,-1,1,27,34,4,16,13,5,10
01f1a59137fd7f60f36d5706892d98dfad166deb03324c74a910bc6cba119832,2015,R01,FR,PA,Subiaco,1,-24,-24,-55,0,26,-32,-13,16,11,-9,7,-7,26,-54,3,-5,-6,-5,0
84aa2df872fda43b78bbd65081d0209753f1e0410319fb60eb17ca2c0233dd95,2015,R01,HW,GE,M.C.G.,1,22,46,25,-24,13,3,-4,18,8,-2,-3,3,30,-8,14,4,-5,11,5
d679322d83581a9989f1f3e78ea95efef4f73f6dc01d68a32b5c6f0ff4bbb313,2015,R02,WC,CA,Subiaco,1,36,12,-15,24,32,11,-7,14,18,-8,6,-6,21,12,-5,1,-7,0,9
275f91691cb4761ab76c022b303dc6181622540b688d0afea2cbf4bcae493855,2015,R02,RI,WB,M.C.G.,0,77,29,30,48,-5,-22,-5,6,2,-7,17,-17,18,58,5,10,-18,1,-3
c332bf53114783ed0de2626ea7b0a2347624144641f8fd3eb7d5d0ca3f6c7797,2015,R02,GW,ME,Manuka Oval,1,51,18,4,33,5,17,-17,28,14,-2,10,-10,10,47,-5,5,4,15,9
9613476c2e212f54e28a69cabb8f667b40e1c64e773c65d6f53ec09507f78c06,2015,R02,CW,AD,Docklands,0,-74,-69,-65,-5,2,-4,11,-14,-16,9,-1,1,8,-82,4,-5,14,3,-5
13ffd9cf711c53fc6694fe22e18824c98b5d2c79c1c7a5fa9b8b94ec8dc95eca,2015,R02,GC,SK,Carrara,0,-26,-44,-53,18,-14,-13,0,-4,18,16,2,-2,8,-37,-3,-8,18,10,-3
54b26d62159a18666faf8f65f630f6a89184960f543e2739792c622d913796ad,2015,R02,PA,SW,Adelaide Oval,0,21,8,16,13,-27,-24,-15,10,-9,-14,7,-7,-11,20,-1,4,2,3,-5
6308977cf4710796301b445c6dc755588d1da343f7cf6769dbb5b3d0875acdb6,2015,R02,GE,FR,Kardinia Park,0,-88,-78,-41,-10,-29,11,6,-14,-10,22,-11,11,-19,-71,-2,-5,1,0,-5
465615b3e857728f7f6babb41c02374a92118eddb7d373296cc5c06f9c67ad85,2015,R02,ES,HW,M.C.G.,1,59,21,30,38,-13,12,7,-6,-20,-7,-2,2,-3,53,4,2,-20,-8,2
415a10dd85ec080fba48fa112f99a0d55a6e3b18b327353dd9fe758fc5dfde97,2015,R02,NM,BL,Docklands,1,96,38,13,58,9,-2,4,13,18,0,4,-4,24,66,10,16,17,5,12
57aa481a7d508516339f1f8f12863504e53ff0cc3d4584442f552a5584ca60d5,2015,R03,CW,SK,M.C.G.,1,11,16,-7,-5,0,4,-27,35,9,-21,12,-12,16,-9,1,10,0,2,7
eaf0e2254cc9e0aad8b6082aef8fddae119d9a3bafbd15bb3d1cd099636ddab1,2015,R03,CA,ES,M.C.G.,0,-49,-36,-62,-13,0,-16,-5,0,23,4,2,-2,43,-83,0,-6,-1,5,-4
ab4dd570e541f479ab7046e1c05713cc0c87588b9a78294e9b0130fb5413e2fc,2015,R03,AD,ME,Adelaide Oval,1,-4,22,11,-26,6,24,-8,12,4,-3,6,-6,-9,-1,0,0,13,3,4
c0c8fcff5c5aea695144f029db280a48d361e894b9f259f68c7bfaf3ef161954,2015,R03,SW,GW,S.C.G.,1,-22,-12,-22,-10,0,5,-1,3,10,3,-2,2,-13,-28,0,1,-1,-5,3
83faddbf83085ca4c1def4e56e1a83e3e1439b11f187132a70e27afc316e4a64,2015,R03,GE,GC,Kardinia Park,1,18,1,1,17,-4,10,17,-15,-14,8,-2,2,-13,31,-7,-3,6,-10,3
609c6212a5b0a1a90e284b53cd7f7423d1ad126ef9047e80c36ffc8309767d18,2015,R03,WC,FR,Subiaco,0,-76,-66,-44,-10,-20,-3,7,-13,-18,-6,7,-7,-20,-60,-10,-8,13,-2,-3
47ea868614120eba001163ae10e9c28c1748072e345114b7fe4b85abad553a29,2015,R04,RI,ME,M.C.G.,0,-11,-8,-4,-3,8,-4,-18,14,7,10,6,-6,-5,6,0,-1,23,5,-5
3c6ab5a8ba614fa5477c7b6fb7eab14671515942f4713250cb9fc91ed25b2dd9,2015,R04,SK,CA,Wellington,0,-67,-14,-12,-53,-3,10,7,-15,-7,13,-11,12,-16,-55,-7,-5,-24,4,-2
9564c6b563120f49da6b9b04ab570f3e5b1a63673fde1bb8302afdb30dcffce9,2015,R04,ES,CW,M.C.G.,0,82,29,43,53,1,9,7,-4,-9,-11,2,-2,-5,90,-1,2,-4,-1,-1
07bc70596b724ccaec1a6cd12e6db971c35bdc262cdce918d4a8192df8049d62,2015,R04,GW,GC,Manuka Oval,1,158,55,47,103,8,-8,9,9,5,-7,5,-5,26,131,3,13,-2,9,9
540000df0f27ed047d678298751b493b2298e206fe1e0b44d47356c068f34d42,2015,R04,PA,HW,Adelaide Oval,1,-59,-35,-29,-24,-15,15,34,-36,6,3,3,-4,1,-68,-2,0,5,-12,0
1e9c5dfbc069a94e6bc52d6b256347cca75373fc42ab9388273d702fbcfe0c57,2015,R04,FR,SW,Subiaco,1,-55,-24,-11,-31,18,-3,9,-8,-9,-12,6,-6,-10,-46,-2,-4,-5,1,-3
9aa69cd529728293bc23fc542b13aed9da7bc12c2094a5ee5e130532c2997b77,2015,R04,BL,WC,Gabba,0,-7,-4,11,-3,-17,10,25,-32,-7,14,-2,2,-16,6,-3,-5,2,7,-1
c27c086afbecf06cae9a3b78ca60fa4871c042e5a57102fc7a1dd64c229e12ef,2015,R04,GE,NM,Kardinia Park,0,-89,-24,4,-65,-13,16,-8,6,-4,12,-16,16,-32,-68,9,9,-5,-12,-1
55c3ae3ca4c14f2c9f8b38ad8f8b1da4e9baf472964f2ebb836f3efdf9228399,2015,R04,WB,AD,Docklands,1,36,3,2,33,-19,19,-5,12,-9,-19,0,0,1,47,3,0,1,3,6
5f6e0227c2148cdfc2dc4560c56b132d9e3053b90391a4118f73520132cddcd8,2015,R05,CA,CW,M.C.G.,0,-78,-64,-67,-14,22,-35,14,-24,-2,5,-2,2,-1,-84,-2,-11,13,-10,-9
47bf50ede7d500755300e98dcd244e2e7d07b774f5d86f7fabfda7bcfc471df8,2015,R05,RI,GE,M.C.G.,0,22,-18,-32,40,-7,14,-2,1,8,5,9,-9,-7,10,-4,-1,-1,5,-1
b90f59d7bda49d602a84abfae04ed7958583e08b741dce74bd83abf1caa35c5f,2015,R05,SW,WB,S.C.G.,0,14,-10,-3,24,39,16,-10,2,7,-9,2,-2,0,13,4,3,1,-1,0
111485d9b96360597e819f016ef664c5e966211a28ee1ba8d3292767ba3f6c68,2015,R05,GC,BL,Carrara,1,10,8,-6,2,-20,30,9,0,4,-2,7,-7,19,-3,7,-4,16,16,8
eb670373814950dbca94b68c252d573f2e8bbeb832aa37b31a0cf5f9f423b4d1,2015,R05,NM,HW,Docklands,0,-50,-67,-32,17,8,2,11,-20,0,-1,1,-1,4,-49,3,-11,-16,-4,-9
869f5211dc31d96988847574851d6857ac987516cec78b6d91231d9d39de1e46,2015,R05,WC,GW,Subiaco,1,36,45,25,-9,11,-6,-10,20,-1,-11,4,-4,20,20,3,9,-6,-7,9
ca9aead3407fd5c5bf7b32ed7fbfd383726039d526776ccab2cabe8c38c0573f,2015,R05,ME,FR,M.C.G.,0,-113,-57,-44,-56,-6,-1,8,-20,-14,-1,5,-5,-9,-100,-2,-10,4,-15,-9
0d99abe45acc6c535179c71a6884bd8774af5990d5ea8a3d6efd6508dd0b8e69,2015,R05,SK,ES,Docklands,0,25,-1,1,26,20,4,15,-11,-4,9,1,-1,11,16,7,3,19,11,3
7bfd3acedb3f0f9e44647d1d1c7c86c12d25c2e1f1d9efb435e2976d7c81caaf,2015,R05,AD,PA,Adelaide Oval,0,-52,-21,-36,-31,-24,8,-27,29,13,8,-3,3,2,-42,-11,-2,-7,2,-3
0c84ea34c12f1d794cbf486c79132e48e0523ef9da2a11730df521930bf4d682,2015,R06,CW,GE,M.C.G.,0,-86,-36,-35,-50,25,-17,-7,-5,-7,4,4,-4,-11,-82,2,-3,9,-3,-7
d9ed2b201ba8f1ef6a2a4a4bf3c8b231503d50b9443a84c6ebe83070f4284da3,2015,R06,NM,RI,Bellerive Oval,1,-32,10,24,-42,9,4,11,-9,-12,9,-9,9,-10,-24,-3,1,-3,0,8
ab9c5f10eb8f76e35ec62a9dbbee7206a1114a15516a65fdb2c538a8317566cf,2015,R06,WB,SK,Docklands,0,-78,-49,-47,-29,-20,5,-15,15,7,0,3,-3,2,-76,4,-2,-7,-8,0
e913224aadbfdd1dd78d8c3b6a56a554a67e74346bf834895a003ca239b4f617,2015,R06,GW,HW,Sydney Showground,1,-66,-28,-20,-38,-2,5,10,-3,-10,-5,4,-4,-5,-69,5,-2,-3,1,-1
4517358684f11d9686fee46c3887734a9fe5e17c7ed98baf55cc73b5253cd5b4,2015,R06,GC,AD,Carrara,0,-37,-58,-54,21,-1,-1,15,-20,0,3,4,-4,5,-46,-2,-11,-7,8,-11
8e82a7aaaaa8b3602f0abaddbdca5dd08d76be16234d9b4fcd3da6a503de7451,2015,R06,ME,SW,M.C.G.,0,-38,-28,-7,-10,-22,-14,18,-29,0,-10,3,-3,-8,-33,-1,-6,0,-3,-5
dd4334b2bc5b679d89611417b8e8860bc616f123baa8a35c2375e6a62a68c11b,2015,R06,FR,ES,Subiaco,1,31,19,20,12,17,-6,7,-2,-1,-14,12,-12,11,25,13,3,-4,2,1
f1f03b365a768c8c7a51ffd633a13b34d0825dffca880acf5f3f586aaea9395e,2015,R06,CA,BL,Docklands,0,37,13,-4,24,3,-1,-6,6,4,1,11,-11,23,21,-4,4,16,2,-1
43af09a0e60b0969c44c4573b900d37958fbe15b11ab549e5b9ae15f4bb8c33c,2015,R06,PA,WC,Adelaide Oval,0,0,-16,-2,16,-22,37,4,-7,5,14,-2,2,-3,19,-2,-1,14,-1,0
1387264388aef62a8812aa9466c436dc8508b440d455ce7ba20ccc41533b816e,2015,R07,ES,NM,Docklands,0,-56,-44,-33,-12,-9,14,-3,3,-9,7,-6,6,-13,-36,2,-7,19,-8,-2
cd0a597ae1769d1c7df9284c0daf5506e622c32d514f3afb8ccfc1e61179fa02,2015,R07,AD,SK,Adelaide Oval,1,62,27,8,35,11,-1,10,-4,13,9,-4,4,27,36,-3,-1,-22,-7,6
afc5391453091b43ed890eec42d6997d074bb9761ce3bb1b0fdd00bb3dd275f8,2015,R07,HW,ME,M.C.G.,1,66,29,6,37,30,10,-1,22,12,-4,0,0,19,51,-4,13,17,13,12
cdca213f03396b198f5c74f91e87861264d4545493a8d9863a7ab2b19c046283,2015,R07,CA,GW,Docklands,0,-73,-24,-27,-49,-13,-6,36,-48,5,7,2,-1,-26,-60,-14,-13,5,-19,-4
01612edd47a751c170061b6d1118591c92115bbbbc872390ffc5a558fd64e2be,2015,R07,SW,GE,Stadium Australia,1,105,14,2,91,6,-2,-4,13,-5,4,-3,3,20,81,2,11,-2,-2,6
b2d396e605292f08f8248b15fbd021b8306a3c21206687fab953d3fc68c8e296,2015,R07,WC,GC,Subiaco,1,139,71,73,68,10,-25,-27,43,-21,-29,11,-11,8,129,11,12,-25,-1,11
30a6a94d03fe74333b60809ebe8e8bab050cffd1095fff7b467d476e7e807a35,2015,R07,WB,FR,Docklands,0,-58,-21,-7,-37,-56,23,14,-17,-5,-8,14,-14,-31,-29,-7,-5,5,0,-3
06d44eb46af89941be1a98272452e2b04d7469d074aaa3be1433d2808dc11e6a,2015,R07,RI,CW,M.C.G.,1,39,42,32,-3,10,8,13,-7,-5,-11,8,-8,1,35,2,-7,8,-1,4
e91103cfb761453c84f2297a296b2f2aef201224091011798176867690a7b6a0,2015,R07,BL,PA,Gabba,1,2,0,-22,2,-11,-32,10,0,3,-5,-3,2,-4,-19,0,-5,0,0,4
8ae31bcbe0f0f2f704c07ed20140b2da31ef780e43113c5d9779ad7a1567cc91,2015,R08,GE,CA,Docklands,1,52,29,25,23,-4,25,-4,14,2,-13,2,-2,-4,56,6,10,-15,-10,12
89eb9690638998e2a1c1498eb61432c26c48c7cef23c4dd9cc74b3adc7c5481b,2015,R08,SK,WC,Docklands,0,15,5,15,10,-23,17,9,-16,-1,15,-8,7,-17,33,-4,-4,0,7,-2
